PlayerID,SportsDataID,Status,TeamID,Team,Jersey,PositionCategory,Position,MLBAMID,FirstName,LastName,BatHand,ThrowHand,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,ProDebut,Salary,PhotoUrl,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,UpcomingGameID,FanDuelName,DraftKingsName,YahooName,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,Experience,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
10001303,,Active,15,SF,21.0,P,SP,592717.0,Aaron,Sanchez,R,R,76.0,210.0,1992-07-01T00:00:00,Barstow,CA,USA,Barstow (CA),None,2014-07-23T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10001303.png,49be9f8e-db22-487e-8487-34c1eb01919b,6610.0,11452.0,100311.0,548178.0,111448.0,7989.0,Scrambled,Scrambled,,Scrambled,52194.0,548178.0,9635.0,62967.0,Aaron Sanchez,Aaron Sanchez,Aaron Sanchez,10000015,Aaron Sanchez,548178.0,6,8270599.0,http://cdn.usatsimg.com/api/download/?imageID=15824662,http://cdn.usatsimg.com/api/download/?imageID=15824663,2021-03-31T13:00:57,2021-03-31T13:01:08
10001470,,Minors,15,SF,31.0,OF,RF,518725.0,Caleb,Gindl,L,L,67.0,209.0,1988-08-31T00:00:00,Pensacola,FL,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10001470.png,eb96a225-7d53-4afa-8a2f-aff659c6e728,,9979.0,101518.0,,,6593.0,Scrambled,Scrambled,,Scrambled,,,9435.0,62967.0,,,,10000015,,,2,,,,,
10001477,,Minors,15,SF,43.0,IF,1B,452035.0,Kyle,Blanks,R,R,78.0,265.0,1986-09-11T00:00:00,Sellersville,PA,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10001477.png,e7cc9ca6-caee-4fb8-bbb9-dc8172661163,,9488.0,101011.0,,,5531.0,Scrambled,Scrambled,,Scrambled,5035.0,289003.0,8413.0,62967.0,,Kyle Blanks,,10000015,,,7,,,,,
10001746,,Minors,15,SF,49.0,OF,OF,502029.0,Chris,Marrero,R,R,75.0,229.0,1988-07-02T00:00:00,Miami,FL,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10001746.png,5d63a46d-7860-4c48-afa6-3cec0519f70e,,9291.0,102537.0,326477.0,,,Scrambled,Scrambled,,Scrambled,13347.0,326477.0,9031.0,62967.0,Chris Marrero,Chris Marrero,Chris Marrero,10000015,Chris Marrero,872730.0,3,,,,,
10001886,,Minors,15,SF,72.0,IF,IF,607249.0,Jason,Krizan,L,R,72.0,185.0,1989-06-28T00:00:00,Austin,TX,USA,,Dallas Baptist,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10001886.png,,,14690.0,,,114089.0,,Scrambled,Scrambled,,Scrambled,,,546842.0,62967.0,,,,10000015,,,1,8270579.0,http://cdn.usatsimg.com/api/download/?imageID=15783297,http://cdn.usatsimg.com/api/download/?imageID=15783295,2021-03-23T20:01:04,2021-03-23T20:01:00
10001962,,Minors,15,SF,81.0,IF,3B,623250.0,Mitchell,Delfino,R,R,,200.0,1991-01-31T00:00:00,Santa Rosa,CA,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14402.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10001968,,Minors,15,SF,94.0,OF,LF,621445.0,Courtney,Hawkins,R,R,75.0,245.0,1993-11-12T00:00:00,Corpus Christi,TX,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10001968.png,,,12458.0,,,114204.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,2,1354424.0,http://api.imagn.com/api/download/?imageID=11191360,http://api.imagn.com/api/download/?imageID=11191360,2018-09-05T17:07:15,2018-09-05T17:07:15
10002053,,Minors,15,SF,,P,RP,641627.0,Trevor,Gott,R,R,72.0,185.0,1992-08-26T00:00:00,Lexington,KY,USA,,Kentucky,2015-06-14T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10002053.png,a1989569-fdf0-4ff6-b9f7-a9e141ab0251,7936.0,13093.0,101720.0,621611.0,115424.0,,Scrambled,Scrambled,,Scrambled,54403.0,621611.0,9996.0,,Trevor Gott,Trevor Gott,Trevor Gott,10000015,Trevor Gott,621611.0,5,8270573.0,http://cdn.usatsimg.com/api/download/?imageID=14060978,http://cdn.usatsimg.com/api/download/?imageID=14507816,2020-02-18T22:30:14,2020-07-13T10:52:49
10002068,,Minors,15,SF,35.0,P,SP,594760.0,Aaron,Blair,R,R,76.0,220.0,1992-05-26T00:00:00,Las Vegas,NV,USA,,Marshall,2016-04-24T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10002068.png,b11ebca2-0306-48b1-ab92-c5f24230a17c,7496.0,12970.0,102054.0,549491.0,115273.0,,Scrambled,Scrambled,,Scrambled,60626.0,549491.0,9852.0,,Aaron Blair,Aaron Blair,Aaron Blair,10000015,Aaron Blair,1270853.0,2,8273862.0,http://cdn.usatsimg.com/api/download/?imageID=10683307,http://cdn.usatsimg.com/api/download/?imageID=10738682,2018-03-06T22:56:05,2018-03-27T02:46:59
10002076,,Active,15,SF,23.0,IF,3B,592178.0,Kris,Bryant,R,R,77.0,230.0,1992-01-04T00:00:00,Las Vegas,NV,USA,,San Diego,2015-04-17T00:00:00,1050000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10002076.png,e1633ff9-8c46-4698-9bea-3eecd478fa94,7248.0,12938.0,101671.0,549381.0,115239.0,10177.0,Scrambled,Scrambled,,Scrambled,52147.0,549381.0,9558.0,62967.0,Kris Bryant,Kris Bryant,Kris Bryant,10000015,Kris Bryant,549381.0,5,8273913.0,http://cdn.usatsimg.com/api/download/?imageID=15748513,http://cdn.usatsimg.com/api/download/?imageID=15750057,2021-03-18T13:25:26,2021-03-18T19:24:54
10003124,,Minors,15,SF,29.0,OF,LF,571812.0,Kyle,Jensen,R,L,75.0,250.0,1988-05-20T00:00:00,Walnut Creek,CA,USA,,Saint Mary's,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003124.png,c423453b-e732-492c-8fc0-b8954ef88106,,12369.0,100843.0,501667.0,105049.0,7796.0,Scrambled,Scrambled,,Scrambled,73868.0,501667.0,10394.0,62967.0,Kyle Jensen,Kyle Jensen,Kyle Jensen,10000015,,,1,,,,,
10003177,,Active,15,SF,5.0,OF,RF,573262.0,Mike,Yastrzemski,L,L,71.0,180.0,1990-08-23T00:00:00,Andover,MA,USA,,Vanderbilt,2019-05-25T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003177.png,04257a3f-5939-45c0-ae5c-0c90065040d0,8757.0,13501.0,,503161.0,116098.0,,Scrambled,Scrambled,,Scrambled,53033.0,503161.0,10119.0,62967.0,Mike Yastrzemski,Mike Yastrzemski,Mike Yastrzemski,10000015,Mike Yastrzemski,503161.0,1,8246252.0,http://cdn.usatsimg.com/api/download/?imageID=15783760,http://cdn.usatsimg.com/api/download/?imageID=15783776,2021-03-23T20:56:27,2021-03-23T20:57:12
10003182,,Minors,15,SF,29.0,IF,2B,570489.0,Arismendy,Alcantara,S,R,70.0,170.0,1991-10-29T00:00:00,Santo Domingo,,Dominican Republic,,None,2014-07-09T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003182.png,6c2d8140-cadf-4e12-8ffe-6dfc49826e8a,7200.0,12841.0,100462.0,506657.0,108533.0,10136.0,Scrambled,Scrambled,,Scrambled,38602.0,506657.0,9554.0,62967.0,Arismendy Alcántara,Arismendy Alcántara,Arismendy Alcantara,10000015,Arismendy Alcántara,1039516.0,4,8270540.0,http://cdn.usatsimg.com/api/download/?imageID=15783415,http://cdn.usatsimg.com/api/download/?imageID=15783411,2021-03-23T20:09:00,2021-03-23T20:08:55
10003221,,Minors,15,SF,39.0,OF,RF,519037.0,Carlos,Moncrief,L,R,73.0,210.0,1988-11-03T00:00:00,Jackson,MS,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003221.png,b5859b7b-9448-4239-a96e-6a599672deb7,,12887.0,100785.0,392114.0,109128.0,345.0,Scrambled,Scrambled,,Scrambled,81495.0,392114.0,10771.0,62967.0,Carlos Moncrief,Carlos Moncrief,Carlos Moncrief,10000015,Carlos Moncrief,872603.0,1,7275.0,http://cdn.usatsimg.com/api/download/?imageID=8441359,http://cdn.usatsimg.com/api/download/?imageID=11120125,,
10003244,,Minors,15,SF,68.0,P,SP,593340.0,Joan,Gregorio,R,R,79.0,180.0,1992-01-12T00:00:00,Santo Domingo,,Dominican Republic,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003244.png,b3827696-30b4-4b5e-8d33-66dbbf04c90f,,13676.0,101431.0,547815.0,108769.0,9330.0,Scrambled,Scrambled,,Scrambled,79243.0,547815.0,10580.0,62967.0,Joan Gregorio,Joan Gregorio,Joan Gregorio,10000015,Joan Gregorio,1261900.0,1,,,,,
10003248,,Minors,15,SF,0.0,OF,CF,658135.0,Daniel,Carbonell,S,R,75.0,196.0,1991-03-29T00:00:00,Camaguey,,Cuba,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003248.png,1c44628f-5aad-46c2-aa63-5a7413987be8,,13303.0,100128.0,,,10895.0,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10003253,,Minors,15,SF,66.0,P,RP,572308.0,Jose,Valdez,R,R,73.0,200.0,1990-03-01T00:00:00,Don Gregorio,,Dominican Republic,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003253.png,40582de9-c67c-4737-af2e-fc697efa7dfd,,13218.0,100269.0,506748.0,115184.0,,Scrambled,Scrambled,,Scrambled,52856.0,506748.0,10035.0,62967.0,José Váldez,José Váldez,José Váldez,10000015,José Váldez,1261926.0,4,,,,,
10003260,,Minors,15,SF,,P,RP,592570.0,Akeel,Morris,R,R,73.0,170.0,1992-11-14T00:00:00,Saint Thomas,,Virgin Islands,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003260.png,8aa3cbe8-1b41-4333-a30d-865be9213d40,,13168.0,101358.0,548474.0,109914.0,10631.0,Scrambled,Scrambled,,Scrambled,62924.0,548474.0,9997.0,62967.0,Akeel Morris,Akeel Morris,Akeel Morris,10000015,Akeel Morris,1183071.0,3,,,,,
10003340,,Active,15,SF,12.0,OF,LF,543105.0,Alex,Dickerson,L,L,75.0,235.0,1990-05-26T00:00:00,Poway,CA,USA,,Indiana,2015-08-06T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10003340.png,ad8e25e8-e28a-416e-9952-32088769f0f0,6693.0,12154.0,101422.0,526380.0,113281.0,8843.0,Scrambled,Scrambled,2021-05-16T00:00:00,Scrambled,38952.0,526380.0,9617.0,62967.0,Alex Dickerson,Alex Dickerson,Alex Dickerson,10000015,Alex Dickerson,526380.0,3,8270562.0,http://cdn.usatsimg.com/api/download/?imageID=15783286,http://cdn.usatsimg.com/api/download/?imageID=15783289,2021-03-23T19:59:27,2021-03-23T19:59:56
10004081,,Minors,15,SF,,P,RP,,Juan,Morillo,R,R,70.0,145.0,2002-11-01T00:00:00,Azua,,Dominican Republic,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,8005.0,,,,,Scrambled,Scrambled,,Scrambled,,,,,,,,10000015,,,4,,,,,
10005248,,Minors,15,SF,61.0,P,RP,611093.0,Silvino,Bracho,R,R,70.0,190.0,1992-07-17T00:00:00,Maracaibo,,Venezuela,,None,2015-08-30T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005248.png,4f7115d4-0cab-40b2-af8c-ba59b6e5d437,,14036.0,101795.0,657737.0,117477.0,,Scrambled,Scrambled,,Scrambled,65968.0,657737.0,10064.0,62967.0,Silvino Bracho,Silvino Bracho,Silvino Bracho,10000015,Silvino Bracho,657737.0,4,8270552.0,http://cdn.usatsimg.com/api/download/?imageID=15783444,http://cdn.usatsimg.com/api/download/?imageID=15783447,2021-03-23T20:10:53,2021-03-23T20:11:28
10005260,,Active,15,SF,65.0,P,RP,543351.0,Jay,Jackson,R,R,73.0,195.0,1987-10-27T00:00:00,Greenville,SC,USA,,Furman,2015-09-14T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005260.png,ce712492-3f5e-4ba4-98f1-db0b93247879,,10767.0,101825.0,455049.0,105572.0,,Scrambled,Scrambled,,Scrambled,11335.0,455049.0,8659.0,62967.0,Jay Jackson,Jay Jackson,Jay Jackson,10000015,Jay Jackson,455049.0,2,8270577.0,http://cdn.usatsimg.com/api/download/?imageID=15783679,http://cdn.usatsimg.com/api/download/?imageID=15783678,2021-03-23T20:41:28,2021-03-23T20:41:27
10005261,,Minors,15,SF,14.0,IF,C,623143.0,Trevor,Brown,R,R,74.0,195.0,1991-11-15T00:00:00,Newhall,CA,USA,,UCLA,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005261.png,ef1b62d3-3915-48cf-93b5-2b98fbb7bb48,8615.0,14054.0,101828.0,658156.0,115161.0,,Scrambled,Scrambled,,Scrambled,53898.0,658156.0,10091.0,62967.0,Trevor Brown,Trevor Brown,Trevor Brown,10000015,Trevor Brown,652113.0,2,,,,,
10005262,,Minors,15,SF,57.0,OF,CF,605439.0,Michael,Reed,R,R,72.0,215.0,1992-11-18T00:00:00,Maplewood,MN,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005262.png,d85caac2-984a-42cf-891a-6dbc7ca4a1e4,8350.0,12917.0,101831.0,597841.0,113903.0,,Scrambled,Scrambled,,Scrambled,21166.0,597841.0,10097.0,62967.0,Michael Reed,Michael Reed,Michael Reed,10000015,Michael Reed,597841.0,4,824490.0,http://api.imagn.com/api/download/?imageID=12239236,http://api.imagn.com/api/download/?imageID=12381482,2019-02-26T11:37:07,2019-03-20T10:42:35
10005339,,Minors,15,SF,37.0,OF,RF,572073.0,Joey,Rickard,R,L,73.0,185.0,1991-05-21T00:00:00,Las Vegas,NV,USA,,Arizona,2016-04-04T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005339.png,34ce5f5f-927b-4adf-8ceb-c404abc30cb5,8492.0,14131.0,101966.0,621658.0,114957.0,,Scrambled,Scrambled,,Scrambled,38955.0,621658.0,10248.0,62967.0,Joey Rickard,Joey Rickard,Joey Rickard,10000015,Joey Rickard,621658.0,4,8246170.0,http://cdn.usatsimg.com/api/download/?imageID=13345663,http://cdn.usatsimg.com/api/download/?imageID=13350397,2019-09-12T15:24:29,2019-09-13T15:38:32
10005349,,Active,15,SF,66.0,P,RP,606424.0,Jarlin,García,L,L,75.0,215.0,1993-01-18T00:00:00,Santo Domingo,,Dominican Republic,Liceo Gregorio Luperon (DR),None,2017-04-14T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005349.png,1a42c1b0-8464-4ce9-bd4c-fad1bd519ddc,8672.0,13599.0,101945.0,597438.0,118217.0,,Scrambled,Scrambled,,Scrambled,68530.0,597438.0,10191.0,62967.0,Jarlín García,Jarlín García,Jarlín García,10000015,Jarlín García,597438.0,3,8270568.0,http://cdn.usatsimg.com/api/download/?imageID=15783707,http://cdn.usatsimg.com/api/download/?imageID=15783709,2021-03-23T20:47:25,2021-03-23T20:48:26
10005401,,Minors,15,SF,95.0,P,P,592753.0,Daniel,Slania,R,R,77.0,275.0,1992-05-24T00:00:00,Phoenix,AZ,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005401.png,d208ec56-b161-4e35-a030-048b921576e6,,13105.0,101607.0,550172.0,116239.0,,Scrambled,Scrambled,,Scrambled,80850.0,550172.0,10750.0,62967.0,Dan Slania,Dan Slania,Dan Slania,10000015,Dan Slania,872010.0,1,673093.0,http://cdn.usatsimg.com/api/download/?imageID=9944328,http://cdn.usatsimg.com/api/download/?imageID=11191577,2017-03-15T21:42:47,2018-09-05T17:18:35
10005516,,Minors,15,SF,53.0,OF,CF,642772.0,Luis Alexander,Basabe,S,R,72.0,180.0,1996-08-26T00:00:00,El Vigia,,Venezuela,,None,2020-08-27T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005516.png,257f30ff-df57-4dd9-96d0-df43baf0b133,8883.0,14122.0,102742.0,736915.0,118490.0,,Scrambled,Scrambled,,Scrambled,79100.0,736915.0,10448.0,,Luis Basabe,Luis Básabe,Luis Basabe,10000015,Luis Basabe,736915.0,0,8270547.0,http://cdn.usatsimg.com/api/download/?imageID=15824645,http://cdn.usatsimg.com/api/download/?imageID=15824646,2021-03-31T12:52:16,2021-03-31T12:52:39
10005525,,Minors,15,SF,19.0,IF,3B,,Brandon,Bednar,R,R,76.0,185.0,,Stuart,FL,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13107.0,,,115785.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,1,759007.0,,,,
10005526,,40 Man Active,15,SF,38.0,P,SP,595881.0,Tyler,Beede,R,R,75.0,211.0,1993-05-23T00:00:00,Worcester,MA,USA,,Vanderbilt,2018-04-10T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005526.png,f7254c85-9e35-43cc-b1b7-623272792502,6750.0,12165.0,102764.0,597784.0,113209.0,,Scrambled,Scrambled,,Scrambled,68551.0,597784.0,10212.0,62967.0,Tyler Beede,Tyler Beede,Tyler Beede,10000015,Tyler Beede,597784.0,2,8270549.0,http://cdn.usatsimg.com/api/download/?imageID=15783498,http://cdn.usatsimg.com/api/download/?imageID=15783500,2021-03-23T20:19:05,2021-03-23T20:19:28
10005557,,Minors,15,SF,,OF,CF,623323.0,Braden,Bishop,R,R,73.0,190.0,1993-08-22T00:00:00,Woodland,CA,USA,,Washington,2019-03-21T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005557.png,c7ac64c2-a5ef-4074-987f-45047b96dbfb,9643.0,13903.0,,659045.0,117653.0,,Scrambled,Scrambled,,Scrambled,101796.0,659045.0,11189.0,,Braden Bishop,Braden Bishop,Braden Bishop,10000015,Braden Bishop,659045.0,1,8271759.0,http://cdn.usatsimg.com/api/download/?imageID=15774632,http://cdn.usatsimg.com/api/download/?imageID=15774634,2021-03-22T10:54:26,2021-03-22T10:54:55
10005626,,Minors,15,SF,,OF,OF,,Gustavo,Cabrera,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,12606.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10005629,,Minors,15,SF,,P,RP,621094.0,Jamie,Callahan,R,R,74.0,230.0,1994-08-24T00:00:00,Florence,SC,USA,Dillon (SC),None,2017-09-02T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005629.png,785d153a-d3cb-487c-b695-63fb25925204,,12536.0,102670.0,657965.0,114278.0,,Scrambled,Scrambled,,Scrambled,81923.0,657965.0,10809.0,62967.0,Jamie Callahan,Jamie Callahan,Jamie Callahan,10000015,Jamie Callahan,1263626.0,1,5990900.0,http://cdn.usatsimg.com/api/download/?imageID=12212818,http://cdn.usatsimg.com/api/download/?imageID=12382274,2019-02-22T16:11:15,2019-03-20T11:00:48
10005723,,Minors,15,SF,74.0,OF,RF,,Dylan,Davis,R,R,,205.0,,Bellevue,WA,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13453.0,,,116655.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,758911.0,,,,
10005730,,Minors,15,SF,,IF,SS,,Frandy,De La Rosa,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,12609.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10005772,,40 Man Active,15,SF,1.0,IF,SS,643289.0,Mauricio,Dubón,R,R,72.0,160.0,1994-07-19T00:00:00,San Pedro Sula,CA,Honduras,Capital Christian (CA),None,2019-07-07T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005772.png,229af0d4-8e71-4e57-9c40-abc9dfb21cbb,8285.0,13519.0,102755.0,738378.0,116210.0,,Scrambled,Scrambled,,Scrambled,79181.0,738378.0,10524.0,62967.0,Mauricio Dubón,Mauricio Dubón,Mauricio Dubón,10000015,Mauricio Dubón,738378.0,1,8270564.0,http://cdn.usatsimg.com/api/download/?imageID=15783288,http://cdn.usatsimg.com/api/download/?imageID=15783292,2021-03-23T19:59:54,2021-03-23T20:00:26
10005773,,Active,15,SF,6.0,OF,CF,621453.0,Steven,Duggar,L,R,74.0,189.0,1993-11-04T00:00:00,Spartanburg,SC,USA,,Clemson,2018-07-08T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005773.png,d1c364db-bda3-4846-bd8c-c075183ec42d,9303.0,13942.0,,827165.0,118427.0,,Scrambled,Scrambled,,Scrambled,79238.0,827165.0,10583.0,62967.0,Steven Duggar,Steven Duggar,Steven Duggar,10000015,Steven Duggar,827165.0,2,8270565.0,http://cdn.usatsimg.com/api/download/?imageID=15783442,http://cdn.usatsimg.com/api/download/?imageID=15783439,2021-03-23T20:10:35,2021-03-23T20:10:30
10005781,,40 Man Active,15,SF,32.0,IF,3B,613564.0,Jason,Vosler,L,R,73.0,220.0,1993-09-06T00:00:00,West Nyack,NY,USA,,Northeastern,2021-04-24T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005781.png,7629bf0f-ad10-4b08-ba04-a1f8acdc5a23,,15099.0,101997.0,,118307.0,,Scrambled,Scrambled,,Scrambled,145590.0,829190.0,12091.0,62967.0,Jason Vosler,Jason Vosler,Jason Vosler,10000015,,,0,8270609.0,http://cdn.usatsimg.com/api/download/?imageID=15783343,http://cdn.usatsimg.com/api/download/?imageID=15783346,2021-03-23T20:04:48,2021-03-23T20:04:57
10005806,,Minors,15,SF,,OF,RF,,Sandro,Fabian,R,R,,180.0,,Santo Domingo,,Dominican Republic,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13562.0,,872803.0,,,Scrambled,Scrambled,,Scrambled,82640.0,872803.0,,62967.0,Sandro Fabian,Sandro Fabian,,10000015,,,,,,,,
10005836,,Minors,15,SF,,IF,C,621531.0,Ronnie,Freeman,R,R,73.0,190.0,1991-01-08T00:00:00,Lawrenceville,GA,USA,,Kennesaw State,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10005836.png,,,12577.0,,,114383.0,,Scrambled,Scrambled,,Scrambled,,658013.0,,62967.0,,Ronnie Freeman,,10000015,,,1,6004745.0,http://cdn.usatsimg.com/api/download/?imageID=14089913,http://cdn.usatsimg.com/api/download/?imageID=14510819,2020-02-24T01:01:03,2020-07-13T12:29:17
10005904,,Minors,15,SF,,IF,1B,,Ricky,Oropesa,L,R,,225.0,1989-12-15T00:00:00,Los Angeles,CA,USA,,USC,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,12162.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,1,,,,,
10005964,,Minors,15,SF,,IF,2B,,Jalen,Miller,R,R,72.0,190.0,1996-12-19T00:00:00,Atlanta,GA,USA,Riverwood International Charter School (GA),None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13843.0,,,117654.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,5990997.0,,,,
10005976,,Minors,15,SF,98.0,IF,1B,,K.C.,Hobson,L,L,74.0,205.0,1990-08-22T00:00:00,Bakersfield,CA,USA,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,11138.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,1,,,,,
10006049,,Minors,15,SF,,OF,CF,,Seth,Harrison,R,R,,200.0,,Houston,TX,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13505.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,1,,,,,
10006361,,Minors,15,SF,,P,RP,,Mac,Marshall,R,L,73.0,205.0,1996-01-27T00:00:00,Lilburn,GA,USA,,Chipola JC (FL),,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13423.0,,,152931.0,,Scrambled,Scrambled,,Scrambled,,,829246.0,62967.0,,,,10000015,,,,5990985.0,,,,
10006411,,Minors,15,SF,,OF,OF,,C.J.,McElroy,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,12234.0,,,113299.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,1409792.0,,,,
10006549,,Minors,15,SF,,OF,OF,,Bryan,Pena,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13563.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10006564,,Minors,15,SF,79.0,P,RP,547177.0,Philip,Pfeifer,L,L,72.0,200.0,1992-07-15T00:00:00,Knoxville,TN,USA,,Vanderbilt,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10006564.png,65882f28-14ec-4a86-843e-78edd9b44e10,,13909.0,,602699.0,117658.0,,Scrambled,Scrambled,,Scrambled,118179.0,602699.0,11668.0,,Philip Pfeifer,Philip Pfeifer,Philip Pfeifer,10000015,Philip Pfeifer,602699.0,0,8270593.0,http://cdn.usatsimg.com/api/download/?imageID=14087437,http://cdn.usatsimg.com/api/download/?imageID=14495586,2020-02-23T19:24:05,2020-07-09T20:56:48
10006584,,Minors,15,SF,,P,P,,Yoanis,Quiala,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13797.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
